dt,stn,swdown,tair,rainf,rh,wind,saturated_vapor_pressure_hPa,vpd,co2,air_temp_C_2100,air_humidity_%_2100,saturated_vapor_pressure_hPa_2100,VPD_kPa_2100,CO2_mean_ppm_2100,psurf
2018-07-29 04:30:00,,15.0,289.4,0.0,90.95,1.15,18.4806638,0.17306638,409.92,294.66999999999996,90.681,25.6828,0.2394,863.92,101325.0
2018-07-29 05:00:00,RUE,29.0,289.34999999999997,0.0,91.4,1.0,18.42176132,0.162176132,409.92,294.62,91.131,25.6042,0.2271,863.92,101325.0
2018-07-29 05:30:00,,79.5,289.94999999999993,0.0,89.95,0.8,19.150704915,0.1950704915,409.92,295.22,89.681,26.5751,0.27565,863.92,101325.0
2018-07-29 06:00:00,RUE,130.0,290.54999999999995,0.0,88.5,0.6,19.87964851,0.227964851,409.92,295.82,88.231,27.546,0.3242,863.92,101325.0
2018-07-29 06:30:00,,221.5,291.4,0.0,86.0,0.8,20.99863848,0.299863848,409.92,296.66999999999996,85.731,29.0313,0.41795,863.92,101325.0
2018-07-29 07:00:00,RUE,313.0,292.25,0.0,83.5,1.0,22.11762845,0.371762845,409.92,297.52,83.231,30.5166,0.5117,863.92,101325.0
2018-07-29 07:30:00,,403.5,293.1,0.0,79.6,1.2,23.345312025,0.4845312025,409.92,298.37,79.33099999999999,32.1397,0.6706000000000001,863.92,101325.0
2018-07-29 08:00:00,RUE,494.0,293.95,0.0,75.7,1.4,24.5729956,0.59729956,409.92,299.21999999999997,75.431,33.7628,0.8295,863.92,101325.0
2018-07-29 08:30:00,,561.5,294.65,0.0,72.75,1.5,25.671847184999997,0.7071847185,409.92,299.91999999999996,72.481,35.210449999999994,0.9732,863.92,101325.0
2018-07-29 09:00:00,RUE,629.0,295.34999999999997,0.0,69.8,1.6,26.77069877,0.817069877,409.92,300.62,69.531,36.6581,1.1169,863.92,101325.0
2018-07-29 09:30:00,,707.5,296.09999999999997,0.0,64.3,1.7000000000000002,28.042369955,1.0142369955,409.92,301.37,64.031,38.32795,1.3878,863.92,101325.0
2018-07-29 10:00:00,RUE,786.0,296.84999999999997,0.0,58.8,1.8,29.31404114,1.211404114,409.92,302.12,58.531,39.9978,1.6587,863.92,101325.0
2018-07-29 10:30:00,,830.5,297.5,0.0,54.25,1.8,30.50017157,1.405017157,409.92,302.77,53.980999999999995,41.55055,1.9192,863.92,101325.0
2018-07-29 11:00:00,RUE,875.0,298.15,0.0,49.7,1.8,31.686302,1.5986302,409.92,303.41999999999996,49.431,43.1033,2.1797,863.92,101325.0
2018-07-29 11:30:00,,907.5,298.95,0.0,46.45,1.75,33.26039293,1.791039293,409.92,304.21999999999997,46.181,45.15745,2.4370000000000003,863.92,101325.0
2018-07-29 12:00:00,RUE,940.0,299.75,0.0,43.2,1.7,34.83448386,1.983448386,409.92,305.02,42.931,47.2116,2.6943,863.92,101325.0
2018-07-29 12:30:00,,930.5,300.29999999999995,0.0,41.45,1.75,35.994152,2.1144152,409.92,305.57,41.181,48.7206,2.8683500000000004,863.92,101325.0
2018-07-29 13:00:00,RUE,921.0,300.84999999999997,0.0,39.7,1.8,37.15382014,2.245382014,409.92,306.12,39.431,50.2296,3.0424,863.92,101325.0
2018-07-29 13:30:00,,873.0,301.4,0.0,37.55,2.1,38.380144560000005,2.403014456,409.92,306.66999999999996,37.281,51.82165,3.2536500000000004,863.92,101325.0
2018-07-29 14:00:00,RUE,825.0,301.95,0.0,35.4,2.4,39.60646898,2.560646898,409.92,307.21999999999997,35.131,53.4137,3.4649,863.92,101325.0
2018-07-29 14:30:00,,771.0,302.2,0.0,33.75,3.15,40.18678255,2.663678255,409.92,307.46999999999997,33.481,54.1658,3.6043,863.92,101325.0
2018-07-29 15:00:00,RUE,717.0,302.45,0.0,32.1,3.9,40.76709612,2.766709612,409.92,307.71999999999997,31.831,54.9179,3.7437,863.92,101325.0
2018-07-29 15:30:00,,652.0,302.4,0.0,30.75,3.95,40.649864375,2.8149864375,409.92,307.66999999999996,30.481,54.766000000000005,3.80705,863.92,101325.0
2018-07-29 16:00:00,RUE,587.0,302.34999999999997,0.0,29.4,4.0,40.53263263,2.863263263,409.92,307.62,29.131,54.6141,3.8704,863.92,101325.0
2018-07-29 16:30:00,,494.5,301.94999999999993,0.0,32.0,3.65,39.615703615,2.6965703615,409.92,307.22,31.731,53.4251,3.65035,863.92,101325.0
2018-07-29 17:00:00,RUE,402.0,301.54999999999995,0.0,34.6,3.3,38.6987746,2.52987746,409.92,306.82,34.331,52.2361,3.4303,863.92,101325.0
2018-07-29 17:30:00,,305.0,301.0,0.0,38.05,2.9,37.49705166,2.329705166,409.92,306.27,37.781000000000006,50.6747,3.1582999999999997,863.92,101325.0
2018-07-29 18:00:00,RUE,208.0,300.45,0.0,41.5,2.5,36.29532872,2.129532872,409.92,305.71999999999997,41.231,49.1133,2.8863,863.92,101325.0
2018-07-29 18:30:00,,126.0,299.54999999999995,0.0,45.15,1.85,34.46882129,1.901882129,409.92,304.81999999999994,44.881,46.73285,2.58455,863.92,101325.0
2018-07-29 19:00:00,RUE,44.0,298.65,0.0,48.8,1.2,32.64231386,1.674231386,409.92,303.91999999999996,48.531,44.3524,2.2828,863.92,101325.0
2018-07-29 19:30:00,,23.0,298.2,0.0,49.849999999999994,0.95,31.79073856,1.599073856,409.92,303.46999999999997,49.581,43.2393,2.18125,863.92,101325.0
2018-07-29 20:00:00,RUE,2.0,297.75,0.0,50.9,0.7,30.93916326,1.523916326,409.92,303.02,50.631,42.1262,2.0797,863.92,101325.0
2018-07-29 20:30:00,,1.5,297.35,0.0,51.5,0.7,30.21500774,1.471500774,409.92,302.62,51.231,41.177899999999994,2.00875,863.92,101325.0
2018-07-29 21:00:00,RUE,1.0,296.95,0.0,52.1,0.7,29.49085222,1.419085222,409.92,302.21999999999997,51.831,40.2296,1.9378,863.92,101325.0
2018-07-29 21:30:00,,1.0,296.65,0.0,51.900000000000006,0.8,28.967321235,1.3967321235,409.92,301.91999999999996,51.631,39.54295,1.9125,863.92,101325.0
2018-07-29 22:00:00,RUE,1.0,296.34999999999997,0.0,51.7,0.9,28.44379025,1.374379025,409.92,301.62,51.431,38.8563,1.8872,863.92,101325.0
2018-07-29 22:30:00,,1.0,296.25,0.0,52.1,0.8,28.272923239999997,1.357292324,409.92,301.52,51.831,38.632,1.86095,863.92,101325.0
2018-07-29 23:00:00,RUE,1.0,296.15,0.0,52.5,0.7,28.10205623,1.340205623,409.92,301.41999999999996,52.231,38.4077,1.8347,863.92,101325.0
2018-07-29 23:30:00,,1.0,295.9,0.0,53.7,0.8,27.682706175,1.2882706174999998,409.92,301.16999999999996,53.431,37.8568,1.7635999999999998,863.92,101325.0
2018-07-30 00:00:00,RUE,1.0,295.65,0.0,54.9,0.9,27.26335612,1.236335612,409.92,300.91999999999996,54.631,37.3059,1.6925,863.92,101325.0
2018-07-30 00:30:00,,1.0,295.45,0.0,55.45,0.95,26.93578635,1.203578635,409.92,300.71999999999997,55.181,36.8751,1.65295,863.92,101325.0
2018-07-30 01:00:00,RUE,1.0,295.25,0.0,56.0,1.0,26.60821658,1.170821658,409.92,300.52,55.731,36.4443,1.6134,863.92,101325.0
2018-07-30 01:30:00,,1.0,295.1,0.0,55.3,0.9,26.36707153,1.181707153,409.92,300.37,55.031000000000006,36.12695,1.6244,863.92,101325.0
2018-07-30 02:00:00,RUE,1.0,294.95,0.0,54.6,0.8,26.12592648,1.192592648,409.92,300.21999999999997,54.331,35.8096,1.6354,863.92,101325.0
2018-07-30 02:30:00,,1.0,294.65,0.0,55.05,0.7,25.655065885,1.1555065885,409.92,299.91999999999996,54.781000000000006,35.18925,1.5915,863.92,101325.0
2018-07-30 03:00:00,RUE,1.0,294.34999999999997,0.0,55.5,0.6,25.18420529,1.118420529,409.92,299.62,55.231,34.5689,1.5476,863.92,101325.0
2018-07-30 03:30:00,,1.0,294.25,0.0,54.7,0.8,25.030582645000003,1.1330582645,409.92,299.52,54.431,34.36635,1.5658500000000002,863.92,101325.0
2018-07-30 04:00:00,RUE,1.0,294.15,0.0,53.9,1.0,24.87696,1.147696,409.92,299.41999999999996,53.631,34.1638,1.5841,863.92,101325.0
2018-07-30 04:30:00,,14.0,294.15,0.0,53.8,1.1,24.87696,1.147696,409.92,299.41999999999996,53.531,34.1638,1.58755,863.92,101325.0
2018-07-30 05:00:00,RUE,27.0,294.15,0.0,53.7,1.2,24.87696,1.147696,409.92,299.41999999999996,53.431,34.1638,1.591,863.92,101325.0
2018-07-30 05:30:00,,87.5,294.45,0.0,54.8,1.1,25.34280916,1.144280916,409.92,299.71999999999997,54.531,34.7778,1.58065,863.92,101325.0
2018-07-30 06:00:00,RUE,148.0,294.75,0.0,55.9,1.0,25.80865832,1.140865832,409.92,300.02,55.631,35.3918,1.5703,863.92,101325.0
2018-07-30 06:30:00,,240.0,295.65,0.0,55.7,1.1,27.298902159999997,1.209890216,409.92,300.91999999999996,55.431,37.35065,1.66505,863.92,101325.0
2018-07-30 07:00:00,RUE,332.0,296.54999999999995,0.0,55.5,1.2,28.789146,1.2789146,409.92,301.82,55.231,39.3095,1.7598,863.92,101325.0
2018-07-30 07:30:00,,426.5,297.75,0.0,52.3,1.45,31.00852748,1.485852748,409.92,303.02,52.031000000000006,42.21315,2.0342,863.92,101325.0
2018-07-30 08:00:00,RUE,521.0,298.95,0.0,49.1,1.7,33.22790896,1.692790896,409.92,304.21999999999997,48.831,45.1168,2.3086,863.92,101325.0
2018-07-30 08:30:00,,599.5,299.7,0.0,45.75,2.0,34.76161884,1.891161884,409.92,304.96999999999997,45.481,47.11505,2.5753500000000003,863.92,101325.0
2018-07-30 09:00:00,RUE,678.0,300.45,0.0,42.4,2.3,36.29532872,2.089532872,409.92,305.71999999999997,42.131,49.1133,2.8421,863.92,101325.0
2018-07-30 09:30:00,,746.5,300.6,0.0,42.95,2.0999999999999996,36.616442665,2.0866442665,409.92,305.87,42.681,49.5309,2.8388,863.92,101325.0
2018-07-30 10:00:00,RUE,815.0,300.75,0.0,43.5,1.9,36.93755661,2.083755661,409.92,306.02,43.231,49.9485,2.8355,863.92,101325.0
2018-07-30 10:30:00,,765.5,301.4,0.0,39.3,1.85,38.3869114,2.33369114,409.92,306.66999999999996,39.031000000000006,51.83005,3.1679000000000004,863.92,101325.0
2018-07-30 11:00:00,RUE,716.0,302.04999999999995,0.0,35.1,1.8,39.83626619,2.583626619,409.92,307.32,34.831,53.7116,3.5003,863.92,101325.0
2018-07-30 11:30:00,,828.0,302.4,0.0,32.6,1.9,40.65692309000001,2.740692309,409.92,307.66999999999996,32.331,54.7748,3.7092,863.92,101325.0
2018-07-30 12:00:00,RUE,940.0,302.75,0.0,30.1,2.0,41.47757999,2.897757999,409.92,308.02,29.831,55.838,3.9181,863.92,101325.0
2018-07-30 12:30:00,,933.0,303.29999999999995,0.0,28.200000000000003,2.2,42.826617685,3.0776617685,409.92,308.57,27.930999999999997,57.58245,4.15325,863.92,101325.0
2018-07-30 13:00:00,RUE,926.0,303.84999999999997,0.0,26.3,2.4,44.17565538,3.257565538,409.92,309.12,26.031,59.3269,4.3884,863.92,101325.0
2018-07-30 13:30:00,,878.0,304.04999999999995,0.0,26.200000000000003,2.3,44.684784875000005,3.2984784875,409.92,309.32,25.930999999999997,59.98425,4.4430499999999995,863.92,101325.0
2018-07-30 14:00:00,RUE,830.0,304.25,0.0,26.1,2.2,45.19391437,3.339391437,409.92,309.52,25.831,60.6416,4.4977,863.92,101325.0
2018-07-30 14:30:00,,771.0,304.2,0.0,25.35,2.55,45.06568535,3.366568535,409.92,309.46999999999997,25.081,60.4761,4.53065,863.92,101325.0
2018-07-30 15:00:00,RUE,712.0,304.15,0.0,24.6,2.9,44.93745633,3.393745633,409.92,309.41999999999996,24.331,60.3106,4.5636,863.92,101325.0
2018-07-30 15:30:00,,636.5,304.2,0.0,24.25,2.8,45.06568535,3.4165685349999997,409.92,309.46999999999997,23.981,60.4761,4.5973500000000005,863.92,101325.0
2018-07-30 16:00:00,RUE,561.0,304.25,0.0,23.9,2.7,45.19391437,3.439391437,409.92,309.52,23.631,60.6416,4.6311,863.92,101325.0
2018-07-30 16:30:00,,410.5,303.65,0.0,24.5,2.55,43.69636161,3.299636161,409.92,308.91999999999996,24.231,58.7065,4.44925,863.92,101325.0
2018-07-30 17:00:00,RUE,260.0,303.04999999999995,0.0,25.1,2.4,42.19880885,3.159880885,409.92,308.32,24.831,56.7714,4.2674,863.92,101325.0
2018-07-30 17:30:00,,199.0,302.54999999999995,0.0,26.65,2.2,41.017537520000005,3.011753752,409.92,307.82,26.381,55.2415,4.0691500000000005,863.92,101325.0
2018-07-30 18:00:00,RUE,138.0,302.04999999999995,0.0,28.2,2.0,39.83626619,2.863626619,409.92,307.32,27.931,53.7116,3.8709,863.92,101325.0
2018-07-30 18:30:00,,98.0,301.5,0.0,30.35,1.55,38.60372573,2.695372573,409.92,306.77,30.081000000000003,52.11185,3.64705,863.92,101325.0
2018-07-30 19:00:00,RUE,58.0,300.95,0.0,32.5,1.1,37.37118527,2.527118527,409.92,306.21999999999997,32.231,50.5121,3.4232,863.92,101325.0
2018-07-30 19:30:00,,31.0,300.1,0.0,34.3,1.0,35.596912405,2.3446912405,409.92,305.37,34.031000000000006,48.2024,3.18405,863.92,101325.0
2018-07-30 20:00:00,RUE,4.0,299.25,0.0,36.1,0.9,33.82263954,2.162263954,409.92,304.52,35.831,45.8927,2.9449,863.92,101325.0
2018-07-30 20:30:00,,2.5,299.04999999999995,0.0,37.400000000000006,0.9,33.427170475,2.0927170475,409.92,304.32,37.131,45.37675,2.85345,863.92,101325.0
2018-07-30 21:00:00,RUE,1.0,298.84999999999997,0.0,38.7,0.9,33.03170141,2.023170141,409.92,304.12,38.431,44.8608,2.762,863.92,101325.0
2018-07-30 21:30:00,,1.0,298.44999999999993,0.0,39.8,0.8,32.264879515,1.9414879515,409.92,303.72,39.531,43.858999999999995,2.6532,863.92,101325.0
2018-07-30 22:00:00,RUE,1.0,298.04999999999995,0.0,40.9,0.7,31.49805762,1.859805762,409.92,303.32,40.631,42.8572,2.5444,863.92,101325.0
2018-07-30 22:30:00,,1.0,297.69999999999993,0.0,42.05,0.6,30.85274695,1.790274695,409.92,302.97,41.781,42.0128,2.4469000000000003,863.92,101325.0
2018-07-30 23:00:00,RUE,1.0,297.34999999999997,0.0,43.2,0.5,30.20743628,1.720743628,409.92,302.62,42.931,41.1684,2.3494,863.92,101325.0
2018-07-30 23:30:00,,1.0,297.15,0.0,43.95,0.8,29.84914425,1.674914425,409.92,302.41999999999996,43.681,40.699,2.29245,863.92,101325.0
2018-07-31 00:00:00,RUE,1.0,296.95,0.0,44.7,1.1,29.49085222,1.629085222,409.92,302.21999999999997,44.431,40.2296,2.2355,863.92,101325.0
2018-07-31 00:30:00,,1.0,296.65,0.0,46.3,1.3,28.967321235,1.5567321235,409.92,301.91999999999996,46.031,39.54295,2.1352,863.92,101325.0
2018-07-31 01:00:00,RUE,1.0,296.34999999999997,0.0,47.9,1.5,28.44379025,1.484379025,409.92,301.62,47.631,38.8563,2.0349,863.92,101325.0
2018-07-31 01:30:00,,1.0,296.29999999999995,0.0,48.75,1.15,28.358131395,1.4558131395,409.92,301.57,48.481,38.743849999999995,1.99615,863.92,101325.0
2018-07-31 02:00:00,RUE,1.0,296.25,0.0,49.6,0.8,28.27247254,1.427247254,409.92,301.52,49.331,38.6314,1.9574,863.92,101325.0
2018-07-31 02:30:00,,1.0,295.85,0.0,49.8,0.8500000000000001,27.603259685,1.3853259685,409.92,301.12,49.531000000000006,37.75215,1.9055,863.92,101325.0
2018-07-31 03:00:00,RUE,1.0,295.45,0.0,50.0,0.9,26.93404683,1.343404683,409.92,300.71999999999997,49.731,36.8729,1.8536,863.92,101325.0
2018-07-31 03:30:00,,1.0,295.35,0.0,50.35,0.8,26.771131705,1.3271131705,409.92,300.62,50.081,36.6586,1.83005,863.92,101325.0
2018-07-31 04:00:00,RUE,1.0,295.25,0.0,50.7,0.7,26.60821658,1.310821658,409.92,300.52,50.431,36.4443,1.8065,863.92,101325.0
2018-07-31 04:30:00,,13.0,294.95,0.0,51.85,0.6,26.12975346,1.257975346,409.92,300.21999999999997,51.581,35.8144,1.7348,863.92,101325.0
2018-07-31 05:00:00,RUE,25.0,294.65,0.0,53.0,0.5,25.65129034,1.205129034,409.92,299.91999999999996,52.731,35.1845,1.6631,863.92,101325.0
2018-07-31 05:30:00,,85.5,295.15,0.0,53.95,0.5,26.45732323,1.215732323,409.92,300.41999999999996,53.681,36.2452,1.6778,863.92,101325.0
2018-07-31 06:00:00,RUE,146.0,295.65,0.0,54.9,0.5,27.26335612,1.226335612,409.92,300.91999999999996,54.631,37.3059,1.6925,863.92,101325.0
2018-07-31 06:30:00,,234.5,296.65,0.0,52.05,0.65,29.009076675000003,1.3959076675,409.92,301.91999999999996,51.781,39.5954,1.91575,863.92,101325.0
2018-07-31 07:00:00,RUE,323.0,297.65,0.0,49.2,0.8,30.75479723,1.565479723,409.92,302.91999999999996,48.931,41.8849,2.139,863.92,101325.0
2018-07-31 07:30:00,,416.0,298.65,0.0,46.1,0.9,32.692414330000005,1.7742414329999998,409.92,303.91999999999996,45.831,44.41505,2.41375,863.92,101325.0
2018-07-31 08:00:00,RUE,509.0,299.65,0.0,43.0,1.0,34.63003143,1.983003143,409.92,304.91999999999996,42.731,46.9452,2.6885,863.92,101325.0
2018-07-31 08:30:00,,586.0,300.4,0.0,41.4,1.1,36.21963531,2.126963531,409.92,305.66999999999996,41.131,49.0132,2.88865,863.92,101325.0
2018-07-31 09:00:00,RUE,663.0,301.15,0.0,39.8,1.2,37.80923919,2.270923919,409.92,306.41999999999996,39.531,51.0812,3.0888,863.92,101325.0
2018-07-31 09:30:00,,723.5,302.0,0.0,38.05,1.25,39.763014115,2.4663014115,409.92,307.27,37.781,53.6144,3.34025,863.92,101325.0
2018-07-31 10:00:00,RUE,784.0,302.84999999999997,0.0,36.3,1.3,41.71678904,2.661678904,409.92,308.12,36.031,56.1476,3.5917,863.92,101325.0
2018-07-31 10:30:00,,825.5,303.5,0.0,33.4,1.5,43.327122685000006,2.8927122685,409.92,308.77,33.131,58.2291,3.89975,863.92,101325.0
2018-07-31 11:00:00,RUE,867.0,304.15,0.0,30.5,1.7,44.93745633,3.123745633,409.92,309.41999999999996,30.231,60.3106,4.2078,863.92,101325.0
2018-07-31 11:30:00,,849.0,304.25,0.0,30.6,2.45,45.194549835,3.1394549835000003,409.92,309.52,30.331000000000003,60.6424,4.22485,863.92,101325.0
2018-07-31 12:00:00,RUE,831.0,304.34999999999997,0.0,30.7,3.2,45.45164334,3.155164334,409.92,309.62,30.431,60.9742,4.2419,863.92,101325.0
2018-07-31 12:30:00,,874.5,304.54999999999995,0.0,29.65,3.0,45.973508845,3.2373508845,409.92,309.82,29.381,61.64735,4.354150000000001,863.92,101325.0
2018-07-31 13:00:00,RUE,918.0,304.75,0.0,28.6,2.8,46.49537435,3.319537435,409.92,310.02,28.331,62.3205,4.4664,863.92,101325.0
2018-07-31 13:30:00,,879.5,304.9,0.0,27.9,2.65,46.893575955,3.3843575955,409.92,310.16999999999996,27.631,62.83375,4.54755,863.92,101325.0
2018-07-31 14:00:00,RUE,841.0,305.04999999999995,0.0,27.2,2.5,47.29177756,3.449177756,409.92,310.32,26.931,63.347,4.6287,863.92,101325.0
2018-07-31 14:30:00,,771.5,305.25,0.0,27.0,2.6,47.831920995,3.4981920995,409.92,310.52,26.731,64.0427,4.692500000000001,863.92,101325.0
2018-07-31 15:00:00,RUE,702.0,305.45,0.0,26.8,2.7,48.37206443,3.547206443,409.92,310.71999999999997,26.531,64.7384,4.7563,863.92,101325.0
2018-07-31 15:30:00,,630.5,305.5,0.0,27.05,3.05,48.508762665000006,3.5408762665,409.92,310.77,26.781,64.9144,4.75295,863.92,101325.0
2018-07-31 16:00:00,RUE,559.0,305.54999999999995,0.0,27.3,3.4,48.6454609,3.53454609,409.92,310.82,27.031,65.0904,4.7496,863.92,101325.0
2018-07-31 16:30:00,,466.5,305.15,0.0,28.6,3.5,47.570417625000005,3.3970417625,409.92,310.41999999999996,28.331,63.70545,4.5675,863.92,101325.0
2018-07-31 17:00:00,RUE,374.0,304.75,0.0,29.9,3.6,46.49537435,3.259537435,409.92,310.02,29.631,62.3205,4.3854,863.92,101325.0
2018-07-31 17:30:00,,286.5,304.0,0.0,32.45,3.45,44.59051949,3.019051949,409.92,309.27,32.181,59.8608,4.06595,863.92,101325.0
2018-07-31 18:00:00,RUE,199.0,303.25,0.0,35.0,3.3,42.68566463,2.778566463,409.92,308.52,34.731,57.4011,3.7465,863.92,101325.0
2018-07-31 18:30:00,,114.0,302.35,0.0,38.6,2.8,40.5801825,2.50301825,409.92,307.62,38.331,54.6732,3.38145,863.92,101325.0
2018-07-31 19:00:00,RUE,29.0,301.45,0.0,42.2,2.3,38.47470037,2.227470037,409.92,306.71999999999997,41.931,51.9453,3.0164,863.92,101325.0
2018-07-31 19:30:00,,15.5,300.65,0.0,45.5,1.95,36.75734373,2.010734373,409.92,305.91999999999996,45.230999999999995,49.7123,2.7300500000000003,863.92,101325.0
2018-07-31 20:00:00,RUE,2.0,299.84999999999997,0.0,48.8,1.6,35.03998709,1.793998709,409.92,305.12,48.531,47.4793,2.4437,863.92,101325.0
2018-07-31 20:30:00,,1.5,299.34999999999997,0.0,50.3,1.4,34.03584425,1.693584425,409.92,304.62,50.031,46.17005,2.30905,863.92,101325.0
2018-07-31 21:00:00,RUE,1.0,298.84999999999997,0.0,51.8,1.2,33.03170141,1.593170141,409.92,304.12,51.531,44.8608,2.1744,863.92,101325.0
2018-07-31 21:30:00,,1.0,298.4,0.0,53.5,1.05,32.171245315,1.4971245315,409.92,303.66999999999996,53.230999999999995,43.736549999999994,2.04745,863.92,101325.0
2018-07-31 22:00:00,RUE,1.0,297.95,0.0,55.2,0.9,31.31078922,1.401078922,409.92,303.21999999999997,54.931,42.6123,1.9205,863.92,101325.0
2018-07-31 22:30:00,,1.0,297.7,0.0,56.05,0.75,30.84986358,1.354986358,409.92,302.96999999999997,55.781,42.0092,1.8581,863.92,101325.0
2018-07-31 23:00:00,RUE,1.0,297.45,0.0,56.9,0.6,30.38893794,1.308893794,409.92,302.71999999999997,56.631,41.4061,1.7957,863.92,101325.0
2018-07-31 23:30:00,,1.0,297.0,0.0,58.599999999999994,0.8500000000000001,29.58904197,1.223904197,409.92,302.385,58.402,40.6212,1.69115,863.92,101325.0
2018-08-01 00:00:00,RUE,1.0,296.54999999999995,0.0,60.3,1.1,28.789146,1.1389146,409.92,302.04999999999995,60.173,39.8363,1.5866,863.92,101325.0
2018-08-01 00:30:00,,1.0,296.29999999999995,0.0,61.599999999999994,0.95,28.360841665,1.0860841665,409.92,301.79999999999995,61.473,39.26755,1.5136,863.92,101325.0
2018-08-01 01:00:00,RUE,1.0,296.04999999999995,0.0,62.9,0.8,27.93253733,1.033253733,409.92,301.54999999999995,62.773,38.6988,1.4406,863.92,101325.0
2018-08-01 01:30:00,,1.0,295.9,0.0,63.349999999999994,0.75,27.68093126,1.013093126,409.92,301.4,63.223,38.36435,1.41105,863.92,101325.0
2018-08-01 02:00:00,RUE,1.0,295.75,0.0,63.8,0.7,27.42932519,0.992932519,409.92,301.25,63.673,38.0299,1.3815,863.92,101325.0
2018-08-01 02:30:00,,1.0,295.29999999999995,0.0,65.4,0.8,26.698097145,0.9248097145,409.92,300.79999999999995,65.273,37.05665,1.2884,863.92,101325.0
2018-08-01 03:00:00,RUE,1.0,294.84999999999997,0.0,67.0,0.9,25.9668691,0.85668691,409.92,300.34999999999997,66.873,36.0834,1.1953,863.92,101325.0
2018-08-01 03:30:00,,1.5,294.19999999999993,0.0,69.95,0.75,24.970830075,0.7520830075,409.92,299.69999999999993,69.82300000000001,34.75425,1.0527,863.92,101325.0
2018-08-01 04:00:00,RUE,2.0,293.54999999999995,0.0,72.9,0.6,23.97479105,0.647479105,409.92,299.04999999999995,72.773,33.4251,0.9101,863.92,101325.0
2018-08-01 04:30:00,,15.5,293.79999999999995,0.0,71.80000000000001,0.6,24.3496803,0.68996803,409.92,299.29999999999995,71.673,33.92585,0.9616,863.92,101325.0
2018-08-01 05:00:00,RUE,29.0,294.04999999999995,0.0,70.7,0.6,24.72456955,0.732456955,409.92,299.54999999999995,70.573,34.4266,1.0131,863.92,101325.0
2018-08-01 05:30:00,,95.0,294.44999999999993,0.0,69.65,0.6499999999999999,25.345719324999997,0.7745719325,409.92,299.94999999999993,69.523,35.254999999999995,1.0753499999999998,863.92,101325.0
2018-08-01 06:00:00,RUE,161.0,294.84999999999997,0.0,68.6,0.7,25.9668691,0.81668691,409.92,300.34999999999997,68.473,36.0834,1.1376,863.92,101325.0
2018-08-01 06:30:00,,196.5,295.34999999999997,0.0,67.65,0.6,26.78152244,0.873152244,409.92,300.84999999999997,67.523,37.1676,1.2081,863.92,101325.0
2018-08-01 07:00:00,RUE,232.0,295.84999999999997,0.0,66.7,0.5,27.59617578,0.929617578,409.92,301.34999999999997,66.573,38.2518,1.2786,863.92,101325.0
2018-08-01 07:30:00,,315.5,296.29999999999995,0.0,64.25,0.8,28.36716579,1.021716579,409.92,301.79999999999995,64.12299999999999,39.27555,1.4116,863.92,101325.0
2018-08-01 08:00:00,RUE,399.0,296.75,0.0,61.8,1.1,29.1381558,1.11381558,409.92,302.25,61.673,40.2993,1.5446,863.92,101325.0
2018-08-01 08:30:00,,510.5,298.2,0.0,55.8,1.55,31.884093615,1.4284093615,409.92,303.7,55.673,43.9296,1.96905,863.92,101325.0
2018-08-01 09:00:00,RUE,622.0,299.65,0.0,49.8,2.0,34.63003143,1.743003143,409.92,305.15,49.673,47.5599,2.3935,863.92,101325.0
2018-08-01 09:30:00,,702.0,300.7,0.0,46.45,2.3,36.890182025,1.9840182025,409.92,306.2,46.323,50.5314,2.7222999999999997,863.92,101325.0
2018-08-01 10:00:00,RUE,782.0,301.75,0.0,43.1,2.6,39.15033262,2.225033262,409.92,307.25,42.973,53.5029,3.0511,863.92,101325.0
2018-08-01 10:30:00,,829.5,302.1,0.0,42.0,2.6,39.95871437,2.320871437,409.92,307.6,41.873000000000005,54.5625,3.1727,863.92,101325.0
2018-08-01 11:00:00,RUE,877.0,302.45,0.0,40.9,2.6,40.76709612,2.416709612,409.92,307.95,40.773,55.6221,3.2943,863.92,101325.0
2018-08-01 11:30:00,,895.5,302.7,0.0,41.099999999999994,3.25,41.36214655,2.441214655,409.92,308.2,40.973,56.40105,3.3289999999999997,863.92,101325.0
2018-08-01 12:00:00,RUE,914.0,302.95,0.0,41.3,3.9,41.95719698,2.465719698,409.92,308.45,41.173,57.18,3.3637,863.92,101325.0
2018-08-01 12:30:00,,900.5,303.1,0.0,41.599999999999994,4.1,42.321430805,2.4721430805,409.92,308.6,41.473,57.656400000000005,3.3743,863.92,101325.0
2018-08-01 13:00:00,RUE,887.0,303.25,0.0,41.9,4.3,42.68566463,2.478566463,409.92,308.75,41.773,58.1328,3.3849,863.92,101325.0
2018-08-01 13:30:00,,799.5,302.79999999999995,0.0,42.7,4.85,41.60914863,2.385914863,409.92,308.29999999999995,42.573,56.7239,3.2586,863.92,101325.0
2018-08-01 14:00:00,RUE,712.0,302.34999999999997,0.0,43.5,5.4,40.53263263,2.293263263,409.92,307.84999999999997,43.373,55.315,3.1323,863.92,101325.0
2018-08-01 14:30:00,,503.0,301.75,0.0,45.6,4.65,39.17093591,2.137093591,409.92,307.25,45.473,53.52875,2.9225,863.92,101325.0
2018-08-01 15:00:00,RUE,294.0,301.15,0.0,47.7,3.9,37.80923919,1.980923919,409.92,306.65,47.573,51.7425,2.7127,863.92,101325.0
