date,v10_adapted,v40_adapted,v80_adapted,sd
2018-11-12 13:30:00,0.1589950514546028,0.13912740909058607,0.12657603492740616,0.0286538800913028
2018-11-12 14:00:00,0.1589689470847266,0.1390846688420488,0.12651015273326216,0.0286966940239172
2018-11-12 14:30:00,0.158932997036584,0.13903208291524513,0.1264344248608518,0.0287082749358781
2018-11-12 15:00:00,0.1588970469884414,0.13897949698844145,0.1263586969884414,0.0287198558478389
2018-11-12 15:30:00,0.1588610969402988,0.13887169694029886,0.1262508969402988,0.0287314367597998
2018-11-12 16:00:00,0.1588251468921563,0.13876384689215635,0.1261430468921563,0.0287430176717606
2018-11-12 16:30:00,0.1587891968440137,0.13872789684401376,0.12610709684401372,0.0287545985837214
2018-11-12 17:00:00,0.1587532467958711,0.13869194679587116,0.12607114679587111,0.0287661794956823
2018-11-12 17:30:00,0.1587172967477285,0.1385219467477285,0.12590114674772845,0.0287777604076431
2018-11-12 18:00:00,0.158681346699586,0.13835189669958597,0.12573109669958593,0.028789341319604
2018-11-12 18:30:00,0.1586453966514434,0.13822774665144333,0.12569514665144332,0.0288009222315648
2018-11-12 19:00:00,0.1586094466033008,0.13810364660330074,0.12565919660330074,0.0288125031435257
2018-11-12 19:30:00,0.1585734965551582,0.13806769655515813,0.12562324655515814,0.0288240840554865
2018-11-12 20:00:00,0.1585375465070156,0.13803174650701552,0.12558729650701553,0.0288356649674473
2018-11-12 20:30:00,0.1585015964588731,0.13799579645887303,0.12555134645887303,0.0288472458794082
2018-11-12 21:00:00,0.1584656464107305,0.13795984641073042,0.12551539641073042,0.028858826791369
2018-11-12 21:30:00,0.1584296963625879,0.13792389636258784,0.12547944636258784,0.0288704077033299
2018-11-12 22:00:00,0.1583937463144454,0.13788794631444531,0.12544349631444532,0.0288819886152907
2018-11-12 22:30:00,0.1583577962663028,0.13797249626630276,0.12552804626630276,0.0288935695272516
2018-11-12 23:00:00,0.1583218462181602,0.13805704621816017,0.12561259621816018,0.0289051504392124
2018-11-12 23:30:00,0.1582858961700176,0.13784799617001758,0.12548149617001758,0.0289167313511732
2018-11-13 00:00:00,0.1582499461218751,0.13763889612187513,0.1253503961218751,0.0289283122631341
2018-11-13 00:30:00,0.1582139960737325,0.13760294607373252,0.1251752960737325,0.0289398931750949
2018-11-13 01:00:00,0.1581780460255899,0.13756699602558994,0.12500024602558993,0.0289514740870558
