dt,mean soil water content (m3/m3),sd,sample size
2018-09-19 03:30:00,0.12148171693825668,0.030882307143451915,19.0
2018-09-19 04:00:00,0.12146830570724315,0.03089020809377158,19.0
2018-09-19 04:30:00,0.1214548944762296,0.030898109044091245,19.0
2018-09-19 05:00:00,0.12144148324521606,0.030906009994410906,19.0
2018-09-19 05:30:00,0.12142807201420251,0.03091391094473057,19.0
2018-09-19 06:00:00,0.12141466078318897,0.030921811895050236,19.0
2018-09-19 06:30:00,0.12140124955217542,0.0309297128453699,19.0
2018-09-19 07:00:00,0.12138783832116187,0.030937613795689566,19.0
2018-09-19 07:30:00,0.12137442709014833,0.030945514746009227,19.0
2018-09-19 08:00:00,0.12136101585913478,0.030953415696328892,19.0
2018-09-19 08:30:00,0.12134760462812125,0.030961316646648557,19.0
2018-09-19 09:00:00,0.1213341933971077,0.030969217596968218,19.0
2018-09-19 09:30:00,0.12132078216609415,0.030977118547287883,19.0
2018-09-19 10:00:00,0.12130737093508061,0.030985019497607548,19.0
2018-09-19 10:30:00,0.12129395970406706,0.030992920447927213,19.0
2018-09-19 11:00:00,0.12128054847305351,0.031000821398246878,19.0
2018-09-19 11:30:00,0.12126713724203997,0.03100872234856654,19.0
2018-09-19 12:00:00,0.12125372601102644,0.031016623298886204,19.0
2018-09-19 12:30:00,0.12124031478001289,0.03102452424920587,19.0
2018-09-19 13:00:00,0.12122690354899934,0.03103242519952553,19.0
2018-09-19 13:30:00,0.1212134923179858,0.031040326149845195,19.0
2018-09-19 14:00:00,0.12120008108697225,0.03104822710016486,19.0
2018-09-19 14:30:00,0.12113743916603271,0.031050154334644902,19.0
2018-09-19 15:00:00,0.12107479724509318,0.031052081569124944,19.0
2018-09-19 15:30:00,0.12101215532415364,0.031054008803604986,19.0
2018-09-19 16:00:00,0.12094951340321411,0.031055936038085027,19.0
2018-09-19 16:30:00,0.12088687148227459,0.031057863272565066,19.0
2018-09-19 17:00:00,0.12082422956133505,0.031059790507045108,19.0
2018-09-19 17:30:00,0.12076158764039552,0.03106171774152515,19.0
2018-09-19 18:00:00,0.12069894571945598,0.03106364497600519,19.0
2018-09-19 18:30:00,0.12063630379851645,0.031065572210485233,19.0
2018-09-19 19:00:00,0.12057366187757691,0.031067499444965275,19.0
2018-09-19 19:30:00,0.12051101995663738,0.031069426679445317,19.0
2018-09-19 20:00:00,0.12044837803569786,0.031071353913925355,19.0
2018-09-19 20:30:00,0.12038573611475832,0.031073281148405397,19.0
2018-09-19 21:00:00,0.12032309419381879,0.03107520838288544,19.0
2018-09-19 21:30:00,0.12026045227287925,0.03107713561736548,19.0
2018-09-19 22:00:00,0.12019781035193972,0.031079062851845522,19.0
2018-09-19 22:30:00,0.12013516843100018,0.031080990086325564,19.0
2018-09-19 23:00:00,0.12007252651006065,0.031082917320805606,19.0
2018-09-19 23:30:00,0.12000988458912111,0.031084844555285648,19.0
2018-09-20 00:00:00,0.11994724266818158,0.03108677178976569,19.0
2018-09-20 00:30:00,0.11988460074724205,0.031088699024245728,19.0
2018-09-20 01:00:00,0.11982195882630252,0.03109062625872577,19.0
2018-09-20 01:30:00,0.11975931690536298,0.03109255349320581,19.0
2018-09-20 02:00:00,0.11969667498442345,0.031094480727685853,19.0
2018-09-20 02:30:00,0.11968823792097878,0.031105238039791278,19.0
2018-09-20 03:00:00,0.11967980085753412,0.031115995351896703,19.0
