dates,theta_10cm,theta_std_10cm,theta_40cm,theta_std_40cm,theta_80cm,theta_std_80cm
2018-05-10 07:00:00,0.36040455572916663,0.06396274230034577,0.32761821102430555,0.035924594075393355,0.3747399427951389,0.07044695205341749
2018-05-10 07:30:00,0.36051702890625004,0.0639731114039557,0.3276216865885417,0.035924877863781575,0.3747335576822917,0.07046593764774534
2018-05-10 08:00:00,0.36062950208333333,0.06398361313577909,0.32762516215277776,0.03592518533523016,0.37472717256944443,0.07048497460243643
2018-05-10 08:30:00,0.36074197526041674,0.06399424743052133,0.3276286377170139,0.035925516489131025,0.3747207874565972,0.07050406287588695
2018-05-10 09:00:00,0.3608544484375,0.06400501422210729,0.32763211328124997,0.03592587132482923,0.37471440234375003,0.0705232024264261
2018-05-10 09:30:00,0.3609669216145834,0.06401591344368333,0.32763558884548616,0.03592624984162313,0.37470801723090275,0.07054239321231638
2018-05-10 10:00:00,0.3610793947916667,0.06402694502761933,0.32763906440972224,0.035926652038764224,0.37470163211805557,0.0705616351917541
2018-05-10 10:30:00,0.36119186796874997,0.06403810890551066,0.32764253997395826,0.035927077915457184,0.3746952470052083,0.07058092832286962
2018-05-10 11:00:00,0.3613043411458334,0.06404940500818047,0.3276460155381944,0.035927527470859956,0.37468886189236117,0.07060027256372788
2018-05-10 11:30:00,0.3614168143229167,0.06406083326568154,0.3276494911024306,0.03592800070408368,0.37468247677951383,0.07061966787232869
2018-05-10 12:00:00,0.3615292875,0.06407239360729858,0.3276529666666667,0.03592849761419276,0.37467609166666666,0.0706391142066072
2018-05-10 12:30:00,0.3616417606770833,0.06408408596155031,0.3276564422309028,0.035929018200204804,0.3746697065538194,0.0706586115244343
2018-05-10 13:00:00,0.3617542338541667,0.06409591025619163,0.3276599177951389,0.03592956246109069,0.37466332144097225,0.07067815978361691
2018-05-10 13:30:00,0.36186670703125,0.06410786641821582,0.32766339335937505,0.035930130395774515,0.374656936328125,0.07069775894189849
2018-05-10 14:00:00,0.36197918020833336,0.06411995437385672,0.3276668689236111,0.035930722003133735,0.3746505512152778,0.07071740895695931
2018-05-10 14:30:00,0.36209165338541666,0.06413217404859088,0.32767034448784726,0.035931337281999036,0.37464416610243056,0.07073710978641698
2018-05-10 15:00:00,0.36220412656250006,0.06414452536714003,0.32767382005208334,0.03593197623115438,0.3746377809895834,0.07075686138782677
2018-05-10 15:30:00,0.36231659973958336,0.06415700825347312,0.3276772956163195,0.03593263884933709,0.37463139587673616,0.07077666371868194
2018-05-10 16:00:00,0.3624290729166667,0.06416962263080869,0.3276807711805555,0.035933325135237774,0.3746250107638888,0.07079651673641425
2018-05-10 16:30:00,0.36254154609374994,0.06418236842161716,0.32768424674479163,0.035934035087500364,0.3746186256510417,0.07081642039839435
2018-05-10 17:00:00,0.3626540192708334,0.0641952455476232,0.32768772230902776,0.035934768704722175,0.3746122405381944,0.07083637466193196
2018-05-10 17:30:00,0.36276649244791664,0.06420825392980795,0.3276911978732639,0.035935525985453805,0.3746058554253472,0.07085637948427657
2018-05-10 18:00:00,0.36287896562500005,0.06422139348841155,0.32769467343750003,0.03593630692819939,0.3745994703125,0.07087643482261761
2018-05-10 18:30:00,0.3629914388020834,0.0642346641429354,0.32769814900173605,0.03593711153141626,0.3745930851996528,0.07089654063408495
2018-05-10 19:00:00,0.36310391197916664,0.06424806581214457,0.3277016245659722,0.03593793979351522,0.37458670008680556,0.07091669687574913
2018-05-10 19:30:00,0.36321638515625004,0.06426159841407027,0.3277051001302083,0.035938791712860574,0.37458031497395833,0.07093690350462202
2018-05-10 20:00:00,0.36332885833333334,0.06427526186601222,0.32770857569444445,0.03593966728776995,0.3745739298611111,0.07095716047765699
