dates,Pit01_10,Pit01_40,Pit01_80,Pit02_10,Pit02_40,Pit02_80,Pit03_10,Pit03_40,Pit03_80,Pit04_10,Pit04_40,Pit04_80,Pit05_10,Pit05_40,Pit05_80,Pit06_10,Pit06_40,Pit06_80,Pit07_10,Pit07_40,Pit07_80,Pit08_10,Pit08_40,Pit08_80
2018-10-29 06:30:00,0.2410811,0.2605793,0.2127124,0.3042051,0.24938880000000002,0.5814144,0.32065600000000005,0.2645068,0.28799440000000004,0.349743,0.2917252,0.2140417,0.2847328,0.2882195,0.3845697,0.41721020000000003,0.36886800000000003,0.44869410000000004,0.30347230000000003,0.3083096,0.5151431000000001,0.3113807,0.2987237,0.2416987
2018-10-29 07:00:00,0.2410811,0.26046779999999997,0.2115485,0.3039381,0.2497136,0.5814144,0.3208017,0.2646438,0.28799440000000004,0.349743,0.2917252,0.2140417,0.28438420000000003,0.2882427,0.3814357,0.4171805,0.36864579999999997,0.44869410000000004,0.3037133,0.3081676,0.5151431000000001,0.3113807,0.2988538,0.2416987
2018-10-29 07:30:00,0.2412278,0.26020499999999996,0.2103846,0.3036163,0.249941,0.5816835,0.3208017,0.2646438,0.28799440000000004,0.34956850000000006,0.2919015,0.2140417,0.2843408,0.28824690000000003,0.38303489999999996,0.41773150000000003,0.3683759,0.44869410000000004,0.30347230000000003,0.308357,0.5151431000000001,0.3113807,0.2988538,0.2416987
2018-10-29 08:00:00,0.24137450000000002,0.2599422,0.20922059999999998,0.3032945,0.2501684,0.5819526,0.3208017,0.2646438,0.28799440000000004,0.349394,0.2920779,0.2140417,0.2842974,0.2882512,0.38463410000000003,0.4182826,0.3681061,0.44869410000000004,0.3032313,0.3085464,0.5151431000000001,0.3113807,0.2988538,0.2416987
2018-10-29 08:30:00,0.24137450000000002,0.2597862,0.2082507,0.303161,0.2503957,0.5819526,0.3208017,0.2648396,0.28799440000000004,0.3492195,0.2920779,0.2140417,0.2840901,0.2884071,0.3842859,0.41700560000000003,0.3682341,0.4476562,0.3032313,0.30859369999999997,0.5151431000000001,0.3113807,0.2988538,0.2416987
2018-10-29 09:00:00,0.24137450000000002,0.25963010000000003,0.20728069999999998,0.3030275,0.2506231,0.5819526,0.3208017,0.26503540000000003,0.28799440000000004,0.349045,0.2920779,0.2140417,0.28388280000000005,0.2885631,0.3839376,0.4157286,0.3683622,0.4466183,0.3032313,0.3086411,0.5151431000000001,0.3113807,0.2988538,0.2416987
2018-10-29 09:30:00,0.24137450000000002,0.2595234,0.2059228,0.3028392,0.2506231,0.5819526,0.3211002,0.2653512,0.28799440000000004,0.3485515,0.2920779,0.2140417,0.2835342,0.2888328,0.38306710000000005,0.4157286,0.3679643,0.44508200000000003,0.30347230000000003,0.308499,0.5151431000000001,0.3113807,0.2988538,0.2416987
2018-10-29 10:00:00,0.24137450000000002,0.2594166,0.2045649,0.3026508,0.2506231,0.5819526,0.32139870000000004,0.26566690000000004,0.28799440000000004,0.348058,0.2920779,0.2140417,0.28318560000000004,0.28910260000000004,0.38219650000000005,0.4157286,0.3675663,0.44354570000000004,0.3037133,0.308357,0.5151431000000001,0.3113807,0.2988538,0.2416987
2018-10-29 10:30:00,0.24137450000000002,0.2593051,0.2041428,0.3025173,0.2508505,0.5819526,0.32139870000000004,0.26566690000000004,0.28799440000000004,0.3478835,0.2920779,0.2140417,0.2827709,0.2889698,0.3818483,0.4155215,0.36769440000000003,0.4428538,0.3037133,0.3085464,0.5151431000000001,0.3113807,0.2988538,0.2416987
2018-10-29 11:00:00,0.24137450000000002,0.2591937,0.2037208,0.3023838,0.2510779,0.5819526,0.32139870000000004,0.26566690000000004,0.28799440000000004,0.347709,0.2920779,0.2140417,0.2823563,0.2888371,0.3815001,0.4153143,0.36782240000000005,0.4421619,0.3037133,0.3087358,0.5151431000000001,0.3113807,0.2988538,0.2416987
2018-10-29 11:30:00,0.24137450000000002,0.2592382,0.2029448,0.30238790000000004,0.25140270000000003,0.5819526,0.32139870000000004,0.26566690000000004,0.28799440000000004,0.347709,0.2922542,0.2140417,0.282149,0.288993,0.3806295,0.4150069,0.3676002,0.4418159,0.3037133,0.30859369999999997,0.5151431000000001,0.3113807,0.2989838,0.2416987
2018-10-29 12:00:00,0.24137450000000002,0.25928280000000004,0.20216889999999998,0.3023919,0.2517276,0.5819526,0.32139870000000004,0.26566690000000004,0.28799440000000004,0.347709,0.2924306,0.2140417,0.2819417,0.289149,0.379759,0.4146995,0.367378,0.44147,0.3037133,0.3084517,0.5151431000000001,0.3113807,0.2991139,0.2416987
2018-10-29 12:30:00,0.24137450000000002,0.259176,0.20139289999999999,0.3020701,0.2519549,0.5822218,0.32139870000000004,0.26566690000000004,0.28799440000000004,0.3475345,0.2924306,0.2140417,0.2817344,0.2895515,0.37871429999999995,0.4142893,0.36733040000000006,0.441124,0.3037133,0.3086411,0.5151431000000001,0.311571,0.2993091,0.2416987
2018-10-29 13:00:00,0.24137450000000002,0.2590693,0.2006169,0.3017483,0.25218229999999997,0.5824909,0.32139870000000004,0.26566690000000004,0.28799440000000004,0.3473601,0.2924306,0.2140417,0.2815271,0.289954,0.3776696,0.4138792,0.3672827,0.4407781,0.3037133,0.3088305,0.5151431000000001,0.3117614,0.2995042,0.2416987
